0,1,2,3,4,5
201.15999999999985,180.17000000000007,253.63999999999987,180.17000000000007,211.65999999999985,264.1399999999999
242.51999999999998,221.5300000000002,295.0,221.5300000000002,253.01999999999998,305.5
126.69999999999982,105.71000000000004,179.17999999999984,105.71000000000004,137.19999999999982,189.67999999999984
168.07000000000016,147.08000000000038,220.55000000000018,147.08000000000038,178.57000000000016,231.05000000000018
217.69999999999982,196.71000000000004,270.17999999999984,196.71000000000004,228.19999999999982,280.67999999999984
201.15999999999985,180.17000000000007,253.63999999999987,180.17000000000007,211.65999999999985,264.1399999999999
